payment_id,customer_id,razorpay_payment_id,razorpay_order_id,amount,currency,method,status,captured,bank,wallet,error_code,error_description,error_source,error_step,error_reason,amount_refunded,refund_status,razorpay_created_at,created_at,updated_at
PAY_000485,CUST_000485,pay_demo_000485,order_demo_000485,99900,INR,card,FAILED,false,HDFC,,,,,,customer_abandoned,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000486,CUST_000486,pay_demo_000486,order_demo_000486,199900,INR,upi,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000487,CUST_000487,pay_demo_000487,order_demo_000487,249900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000488,CUST_000488,pay_demo_000488,order_demo_000488,79900,INR,netbanking,FAILED,false,ICICI,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
PAY_000489,CUST_000489,pay_demo_000489,order_demo_000489,299900,INR,card,FAILED,false,HDFC,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000490,CUST_000490,pay_demo_000490,order_demo_000490,399900,INR,card,FAILED,false,ICICI,,GATEWAY_ERROR,Payment request timed out,gateway,payment_processing,timeout,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000491,CUST_000491,pay_demo_000491,order_demo_000491,999900,INR,netbanking,FAILED,false,SBI,,BAD_REQUEST_ERROR,Payment blocked by risk controls,risk,payment_authentication,risk_rejected,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000492,CUST_000492,pay_demo_000492,order_demo_000492,399900,INR,card,FAILED,false,SBI,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000493,CUST_000493,pay_demo_000493,order_demo_000493,149900,INR,wallet,FAILED,false,,wallet,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000494,CUST_000494,pay_demo_000494,order_demo_000494,79900,INR,card,FAILED,false,,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000495,CUST_000495,pay_demo_000495,order_demo_000495,299900,INR,card,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000496,CUST_000496,pay_demo_000496,order_demo_000496,1499900,INR,card,FAILED,false,,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000497,CUST_000497,pay_demo_000497,order_demo_000497,2499900,INR,netbanking,FAILED,false,ICICI,,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000498,CUST_000498,pay_demo_000498,order_demo_000498,149900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000499,CUST_000499,pay_demo_000499,order_demo_000499,599900,INR,upi,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Payment blocked by risk controls,risk,payment_authentication,risk_rejected,0,,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
PAY_000500,CUST_000500,pay_demo_000500,order_demo_000500,399900,INR,wallet,FAILED,false,,wallet,,,,,customer_abandoned,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000501,CUST_000501,pay_demo_000501,order_demo_000501,399900,INR,netbanking,FAILED,false,ICICI,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
PAY_000502,CUST_000502,pay_demo_000502,order_demo_000502,999900,INR,wallet,FAILED,false,,wallet,,,,,customer_abandoned,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
PAY_000503,CUST_000503,pay_demo_000503,order_demo_000503,499900,INR,card,FAILED,false,,,BAD_REQUEST_ERROR,Payment blocked by risk controls,risk,payment_authentication,risk_rejected,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000504,CUST_000504,pay_demo_000504,order_demo_000504,249900,INR,card,FAILED,false,,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000505,CUST_000505,pay_demo_000505,order_demo_000505,1499900,INR,card,FAILED,false,,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
PAY_000506,CUST_000506,pay_demo_000506,order_demo_000506,79900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
PAY_000507,CUST_000507,pay_demo_000507,order_demo_000507,79900,INR,card,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Payment blocked by risk controls,risk,payment_authentication,risk_rejected,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000508,CUST_000508,pay_demo_000508,order_demo_000508,499900,INR,upi,FAILED,false,SBI,,,,,,customer_abandoned,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000509,CUST_000509,pay_demo_000509,order_demo_000509,149900,INR,netbanking,FAILED,false,AXIS,,,,,,customer_abandoned,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000510,CUST_000510,pay_demo_000510,order_demo_000510,2499900,INR,netbanking,FAILED,false,ICICI,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
PAY_000511,CUST_000511,pay_demo_000511,order_demo_000511,99900,INR,netbanking,FAILED,false,ICICI,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
PAY_000512,CUST_000512,pay_demo_000512,order_demo_000512,99900,INR,card,FAILED,false,KOTAK,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
PAY_000513,CUST_000513,pay_demo_000513,order_demo_000513,399900,INR,card,FAILED,false,AXIS,,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
PAY_000514,CUST_000514,pay_demo_000514,order_demo_000514,599900,INR,card,FAILED,false,KOTAK,,GATEWAY_ERROR,Payment request timed out,gateway,payment_processing,timeout,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
PAY_000515,CUST_000515,pay_demo_000515,order_demo_000515,599900,INR,card,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000516,CUST_000516,pay_demo_000516,order_demo_000516,399900,INR,upi,FAILED,false,KOTAK,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000517,CUST_000517,pay_demo_000517,order_demo_000517,249900,INR,upi,FAILED,false,SBI,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000518,CUST_000518,pay_demo_000518,order_demo_000518,99900,INR,wallet,FAILED,false,,wallet,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
PAY_000519,CUST_000519,pay_demo_000519,order_demo_000519,599900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000520,CUST_000520,pay_demo_000520,order_demo_000520,199900,INR,wallet,FAILED,false,,wallet,,,,,customer_abandoned,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000521,CUST_000521,pay_demo_000521,order_demo_000521,999900,INR,wallet,FAILED,false,,wallet,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000522,CUST_000522,pay_demo_000522,order_demo_000522,79900,INR,netbanking,FAILED,false,KOTAK,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000523,CUST_000523,pay_demo_000523,order_demo_000523,199900,INR,card,FAILED,false,KOTAK,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000524,CUST_000524,pay_demo_000524,order_demo_000524,499900,INR,upi,FAILED,false,KOTAK,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000525,CUST_000525,pay_demo_000525,order_demo_000525,999900,INR,netbanking,FAILED,false,HDFC,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000526,CUST_000526,pay_demo_000526,order_demo_000526,149900,INR,card,FAILED,false,KOTAK,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000527,CUST_000527,pay_demo_000527,order_demo_000527,299900,INR,wallet,FAILED,false,,wallet,GATEWAY_ERROR,Payment request timed out,gateway,payment_processing,timeout,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000528,CUST_000528,pay_demo_000528,order_demo_000528,499900,INR,netbanking,FAILED,false,ICICI,,UNKNOWN_ERROR,Unknown payment failure,gateway,payment_processing,unknown,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
PAY_000529,CUST_000529,pay_demo_000529,order_demo_000529,299900,INR,upi,FAILED,false,HDFC,,UNKNOWN_ERROR,Unknown payment failure,gateway,payment_processing,unknown,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000530,CUST_000530,pay_demo_000530,order_demo_000530,49900,INR,upi,FAILED,false,SBI,,,,,,customer_abandoned,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000531,CUST_000531,pay_demo_000531,order_demo_000531,1499900,INR,netbanking,FAILED,false,KOTAK,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000532,CUST_000532,pay_demo_000532,order_demo_000532,149900,INR,card,FAILED,false,SBI,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000533,CUST_000533,pay_demo_000533,order_demo_000533,99900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Invalid payment details,customer,payment_authentication,invalid_details,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000534,CUST_000534,pay_demo_000534,order_demo_000534,79900,INR,card,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
PAY_000535,CUST_000535,pay_demo_000535,order_demo_000535,399900,INR,card,FAILED,false,KOTAK,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000536,CUST_000536,pay_demo_000536,order_demo_000536,999900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000537,CUST_000537,pay_demo_000537,order_demo_000537,99900,INR,upi,FAILED,false,SBI,,GATEWAY_ERROR,Payment request timed out,gateway,payment_processing,timeout,0,,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
PAY_000538,CUST_000538,pay_demo_000538,order_demo_000538,599900,INR,netbanking,FAILED,false,,,BAD_REQUEST_ERROR,Invalid payment details,customer,payment_authentication,invalid_details,0,,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
PAY_000539,CUST_000539,pay_demo_000539,order_demo_000539,399900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000540,CUST_000540,pay_demo_000540,order_demo_000540,249900,INR,card,FAILED,false,SBI,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000541,CUST_000541,pay_demo_000541,order_demo_000541,199900,INR,netbanking,FAILED,false,KOTAK,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000542,CUST_000542,pay_demo_000542,order_demo_000542,499900,INR,netbanking,FAILED,false,,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000543,CUST_000543,pay_demo_000543,order_demo_000543,399900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000544,CUST_000544,pay_demo_000544,order_demo_000544,49900,INR,upi,FAILED,false,KOTAK,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000545,CUST_000545,pay_demo_000545,order_demo_000545,249900,INR,wallet,FAILED,false,,wallet,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000546,CUST_000546,pay_demo_000546,order_demo_000546,49900,INR,netbanking,FAILED,false,HDFC,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000547,CUST_000547,pay_demo_000547,order_demo_000547,299900,INR,netbanking,FAILED,false,KOTAK,,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000548,CUST_000548,pay_demo_000548,order_demo_000548,299900,INR,card,FAILED,false,AXIS,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000549,CUST_000549,pay_demo_000549,order_demo_000549,599900,INR,upi,FAILED,false,,,GATEWAY_ERROR,Payment request timed out,gateway,payment_processing,timeout,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000550,CUST_000550,pay_demo_000550,order_demo_000550,199900,INR,netbanking,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Invalid payment details,customer,payment_authentication,invalid_details,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000551,CUST_000551,pay_demo_000551,order_demo_000551,499900,INR,card,FAILED,false,KOTAK,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000552,CUST_000552,pay_demo_000552,order_demo_000552,999900,INR,upi,FAILED,false,KOTAK,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000553,CUST_000553,pay_demo_000553,order_demo_000553,999900,INR,card,FAILED,false,AXIS,,,,,,customer_abandoned,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000554,CUST_000554,pay_demo_000554,order_demo_000554,199900,INR,wallet,FAILED,false,,wallet,GATEWAY_ERROR,Payment request timed out,gateway,payment_processing,timeout,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000555,CUST_000555,pay_demo_000555,order_demo_000555,499900,INR,card,FAILED,false,,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000556,CUST_000556,pay_demo_000556,order_demo_000556,299900,INR,netbanking,FAILED,false,,,,,,,customer_abandoned,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000557,CUST_000557,pay_demo_000557,order_demo_000557,499900,INR,netbanking,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Payment blocked by risk controls,risk,payment_authentication,risk_rejected,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000558,CUST_000558,pay_demo_000558,order_demo_000558,299900,INR,card,FAILED,false,ICICI,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000559,CUST_000559,pay_demo_000559,order_demo_000559,499900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000560,CUST_000560,pay_demo_000560,order_demo_000560,599900,INR,upi,FAILED,false,,,BAD_REQUEST_ERROR,Payment blocked by risk controls,risk,payment_authentication,risk_rejected,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000561,CUST_000561,pay_demo_000561,order_demo_000561,499900,INR,card,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Invalid payment details,customer,payment_authentication,invalid_details,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000562,CUST_000562,pay_demo_000562,order_demo_000562,99900,INR,wallet,FAILED,false,,wallet,,,,,customer_abandoned,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000563,CUST_000563,pay_demo_000563,order_demo_000563,249900,INR,wallet,FAILED,false,,wallet,GATEWAY_ERROR,Payment request timed out,gateway,payment_processing,timeout,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000564,CUST_000564,pay_demo_000564,order_demo_000564,1499900,INR,upi,FAILED,false,HDFC,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000565,CUST_000565,pay_demo_000565,order_demo_000565,149900,INR,card,FAILED,false,KOTAK,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000566,CUST_000566,pay_demo_000566,order_demo_000566,149900,INR,upi,FAILED,false,AXIS,,GATEWAY_ERROR,Payment request timed out,gateway,payment_processing,timeout,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000567,CUST_000567,pay_demo_000567,order_demo_000567,79900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000568,CUST_000568,pay_demo_000568,order_demo_000568,79900,INR,upi,FAILED,false,,,BAD_REQUEST_ERROR,Payment blocked by risk controls,risk,payment_authentication,risk_rejected,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000569,CUST_000569,pay_demo_000569,order_demo_000569,199900,INR,wallet,FAILED,false,,wallet,GATEWAY_ERROR,Payment request timed out,gateway,payment_processing,timeout,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000570,CUST_000570,pay_demo_000570,order_demo_000570,199900,INR,netbanking,FAILED,false,ICICI,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000571,CUST_000571,pay_demo_000571,order_demo_000571,999900,INR,card,FAILED,false,,,BAD_REQUEST_ERROR,Invalid payment details,customer,payment_authentication,invalid_details,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000572,CUST_000572,pay_demo_000572,order_demo_000572,599900,INR,upi,FAILED,false,HDFC,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000573,CUST_000573,pay_demo_000573,order_demo_000573,499900,INR,wallet,FAILED,false,,wallet,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
PAY_000574,CUST_000574,pay_demo_000574,order_demo_000574,199900,INR,netbanking,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000575,CUST_000575,pay_demo_000575,order_demo_000575,99900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000576,CUST_000576,pay_demo_000576,order_demo_000576,49900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Payment blocked by risk controls,risk,payment_authentication,risk_rejected,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000577,CUST_000577,pay_demo_000577,order_demo_000577,99900,INR,card,FAILED,false,,,,,,,customer_abandoned,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000578,CUST_000578,pay_demo_000578,order_demo_000578,149900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Payment blocked by risk controls,risk,payment_authentication,risk_rejected,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000579,CUST_000579,pay_demo_000579,order_demo_000579,49900,INR,upi,FAILED,false,AXIS,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000580,CUST_000580,pay_demo_000580,order_demo_000580,249900,INR,card,FAILED,false,ICICI,,BAD_REQUEST_ERROR,Payment blocked by risk controls,risk,payment_authentication,risk_rejected,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
